,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
432,432,0.8392857142857143,2025-01-05 15:21:55.450144,2025-01-05 15:21:58.579198,0 days 00:00:03.129054,2,1,2.0,,,,,,,,,,,,,,,,,,,30,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
433,433,0.2909197766676462,2025-01-05 15:21:58.579564,2025-01-05 15:22:10.706553,0 days 00:00:12.126989,12,4,5.0,4.0,14.0,,,,,,,,,3.0,3.0,8.0,1.0,12.0,8.0,3.0,12.0,45,45.0,55.0,50.0,,,,,,,,,25.0,20.0,60.0,50.0,60.0,15.0,60.0,40.0,COMPLETE
434,434,0.6077380952380953,2025-01-05 15:22:10.707213,2025-01-05 15:22:14.854301,0 days 00:00:04.147088,3,2,4.0,,,,,,,,,,,7.0,,,,,,,,35,60.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
435,435,0.7766291483503213,2025-01-05 15:22:14.854714,2025-01-05 15:22:17.167213,0 days 00:00:02.312499,1,1,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
436,436,0.8070796460176992,2025-01-05 15:22:17.167567,2025-01-05 15:22:20.774041,0 days 00:00:03.606474,2,1,1.0,,,,,,,,,,,,,,,,,,,20,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
437,437,0.8257575757575758,2025-01-05 15:22:20.774413,2025-01-05 15:22:24.887067,0 days 00:00:04.112654,3,2,3.0,,,,,,,,,,,2.0,,,,,,,,40,50.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
438,438,0.46005995415270673,2025-01-05 15:22:24.887457,2025-01-05 15:22:29.642870,0 days 00:00:04.755413,4,1,1.0,,,,,,,,,,,9.0,10.0,,,,,,,35,45.0,,,,,,,,,,,10.0,50.0,,,,,,,COMPLETE
439,439,0.8394096529716792,2025-01-05 15:22:29.643303,2025-01-05 15:22:33.002556,0 days 00:00:03.359253,2,1,2.0,,,,,,,,,,,,,,,,,,,40,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
440,440,0.8161705551086083,2025-01-05 15:22:33.003059,2025-01-05 15:22:36.616282,0 days 00:00:03.613223,2,8,1.0,,,,,,,,,,,,,,,,,,,35,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
441,441,0.6839760722922235,2025-01-05 15:22:36.616765,2025-01-05 15:22:38.940866,0 days 00:00:02.324101,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
442,442,0.8340572715572716,2025-01-05 15:22:38.941221,2025-01-05 15:22:43.071745,0 days 00:00:04.130524,3,1,2.0,,,,,,,,,,,1.0,,,,,,,,45,35.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
443,443,0.8558324679820006,2025-01-05 15:22:43.072158,2025-01-05 15:22:47.196823,0 days 00:00:04.124665,3,2,2.0,,,,,,,,,,,4.0,,,,,,,,35,45.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
444,444,0.4905060572214108,2025-01-05 15:22:47.197224,2025-01-05 15:22:51.959520,0 days 00:00:04.762296,4,3,2.0,,,,,,,,,,,4.0,8.0,,,,,,,35,45.0,,,,,,,,,,,20.0,30.0,,,,,,,COMPLETE
445,445,0.6315077755240026,2025-01-05 15:22:51.959942,2025-01-05 15:22:56.121886,0 days 00:00:04.161944,3,2,3.0,,,,,,,,,,,5.0,,,,,,,,35,45.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
446,446,0.7820767195767195,2025-01-05 15:22:56.122283,2025-01-05 15:23:00.270964,0 days 00:00:04.148681,3,3,2.0,,,,,,,,,,,4.0,,,,,,,,35,45.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
447,447,0.7713159588159588,2025-01-05 15:23:00.271365,2025-01-05 15:23:04.682666,0 days 00:00:04.411301,3,2,2.0,,,,,,,,,,,3.0,,,,,,,,35,50.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
448,448,0.5112554112554113,2025-01-05 15:23:04.683074,2025-01-05 15:23:09.538866,0 days 00:00:04.855792,4,2,3.0,,,,,,,,,,,5.0,12.0,,,,,,,35,45.0,,,,,,,,,,,25.0,15.0,,,,,,,COMPLETE
449,449,0.7635341763782131,2025-01-05 15:23:09.539312,2025-01-05 15:23:13.952868,0 days 00:00:04.413556,3,2,2.0,,,,,,,,,,,4.0,,,,,,,,35,45.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
450,450,0.4666083916083916,2025-01-05 15:23:13.953268,2025-01-05 15:23:21.237320,0 days 00:00:07.284052,5,2,11.0,,,,,,,,,,,3.0,5.0,13.0,,,,,,35,45.0,,,,,,,,,,,20.0,25.0,10.0,,,,,,COMPLETE
451,451,0.7800579430226944,2025-01-05 15:23:21.237824,2025-01-05 15:23:24.654679,0 days 00:00:03.416855,2,3,2.0,,,,,,,,,,,,,,,,,,,40,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
452,452,0.6720689655172414,2025-01-05 15:23:24.655063,2025-01-05 15:23:28.805593,0 days 00:00:04.150530,3,2,3.0,,,,,,,,,,,5.0,,,,,,,,35,45.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
453,453,0.8340579710144927,2025-01-05 15:23:28.805991,2025-01-05 15:23:32.167771,0 days 00:00:03.361780,2,2,2.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
454,454,0.4905525846702317,2025-01-05 15:23:32.168156,2025-01-05 15:23:37.476097,0 days 00:00:05.307941,4,4,2.0,,,,,,,,,,,13.0,4.0,,,,,,,40,50.0,,,,,,,,,,,15.0,15.0,,,,,,,COMPLETE
455,455,0.770520883728431,2025-01-05 15:23:37.476552,2025-01-05 15:23:41.627438,0 days 00:00:04.150886,3,2,1.0,,,,,,,,,,,6.0,,,,,,,,35,45.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
456,456,0.8520514883346741,2025-01-05 15:23:41.627840,2025-01-05 15:23:44.977749,0 days 00:00:03.349909,2,2,3.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
457,457,0.8193503560882404,2025-01-05 15:23:44.978125,2025-01-05 15:23:47.430299,0 days 00:00:02.452174,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
458,458,0.8054054054054054,2025-01-05 15:23:47.430645,2025-01-05 15:23:50.866362,0 days 00:00:03.435717,2,3,4.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
459,459,0.4166666666666667,2025-01-05 15:23:50.866728,2025-01-05 15:23:53.203084,0 days 00:00:02.336356,1,1,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
460,460,0.783613802481727,2025-01-05 15:23:53.203492,2025-01-05 15:23:56.977355,0 days 00:00:03.773863,2,6,3.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
461,461,0.8646891507517269,2025-01-05 15:23:56.977725,2025-01-05 15:24:00.374072,0 days 00:00:03.396347,2,2,3.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
462,462,0.755486660683691,2025-01-05 15:24:00.374518,2025-01-05 15:24:03.784330,0 days 00:00:03.409812,2,2,4.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
463,463,0.7892535392535392,2025-01-05 15:24:03.784715,2025-01-05 15:24:07.181071,0 days 00:00:03.396356,2,2,3.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
464,464,0.8394096529716792,2025-01-05 15:24:07.181451,2025-01-05 15:24:10.558924,0 days 00:00:03.377473,2,2,3.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
465,465,0.8267130089374379,2025-01-05 15:24:10.559303,2025-01-05 15:24:13.899757,0 days 00:00:03.340454,2,1,3.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
466,466,0.7886557886557887,2025-01-05 15:24:13.900271,2025-01-05 15:24:16.238456,0 days 00:00:02.338185,1,2,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
467,467,0.7873525557011796,2025-01-05 15:24:16.238802,2025-01-05 15:24:19.597181,0 days 00:00:03.358379,2,2,3.0,,,,,,,,,,,,,,,,,,,50,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
468,468,0.44500907441016335,2025-01-05 15:24:19.597666,2025-01-05 15:24:21.416589,0 days 00:00:01.818923,1,1,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
469,469,0.21434108527131782,2025-01-05 15:24:21.416934,2025-01-05 15:24:37.520563,0 days 00:00:16.103629,9,2,1.0,,,,,,,,,,,7.0,13.0,5.0,4.0,3.0,11.0,14.0,,60,35.0,,,,,,,,,,,5.0,40.0,35.0,40.0,45.0,35.0,15.0,,COMPLETE
470,470,0.7802445302445302,2025-01-05 15:24:37.521210,2025-01-05 15:24:40.870629,0 days 00:00:03.349419,2,1,4.0,,,,,,,,,,,,,,,,,,,55,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
471,471,0.22432915921288016,2025-01-05 15:24:40.871030,2025-01-05 15:24:46.546141,0 days 00:00:05.675111,15,1,1.0,13.0,7.0,3.0,4.0,3.0,,,,,,6.0,15.0,2.0,8.0,7.0,9.0,12.0,9.0,55,35.0,40.0,40.0,50.0,35.0,20.0,,,,,,55.0,25.0,45.0,15.0,5.0,60.0,10.0,10.0,COMPLETE
472,472,0.30562659846547313,2025-01-05 15:24:46.546863,2025-01-05 15:25:01.929629,0 days 00:00:15.382766,6,12,1.0,,,,,,,,,,,5.0,6.0,9.0,10.0,,,,,50,40.0,,,,,,,,,,,10.0,45.0,50.0,60.0,,,,,COMPLETE
473,473,0.7856459330143541,2025-01-05 15:25:01.930214,2025-01-05 15:25:06.076611,0 days 00:00:04.146397,3,2,2.0,,,,,,,,,,,4.0,,,,,,,,60,35.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
474,474,0.8377192982456141,2025-01-05 15:25:06.077033,2025-01-05 15:25:09.440512,0 days 00:00:03.363479,2,1,3.0,,,,,,,,,,,,,,,,,,,55,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
475,475,0.7741935483870968,2025-01-05 15:25:09.440893,2025-01-05 15:25:11.684871,0 days 00:00:02.243978,1,2,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
476,476,0.8018691588785047,2025-01-05 15:25:11.685235,2025-01-05 15:25:16.612578,0 days 00:00:04.927343,2,11,8.0,,,,,,,,,,,,,,,,,,,55,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
477,477,0.7747747747747747,2025-01-05 15:25:16.612956,2025-01-05 15:25:20.469129,0 days 00:00:03.856173,3,1,1.0,,,,,,,,,,,10.0,,,,,,,,40,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
478,478,0.7496807151979565,2025-01-05 15:25:20.469526,2025-01-05 15:25:23.977202,0 days 00:00:03.507676,2,2,2.0,,,,,,,,,,,,,,,,,,,5,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
479,479,0.8054054054054054,2025-01-05 15:25:23.977575,2025-01-05 15:25:28.131487,0 days 00:00:04.153912,3,1,1.0,,,,,,,,,,,4.0,,,,,,,,40,35.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
480,480,0.72953216374269,2025-01-05 15:25:28.131886,2025-01-05 15:25:31.529561,0 days 00:00:03.397675,2,2,3.0,,,,,,,,,,,,,,,,,,,15,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
481,481,0.6238467989935701,2025-01-05 15:25:31.529936,2025-01-05 15:25:33.995434,0 days 00:00:02.465498,1,1,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
482,482,0.6417555373256767,2025-01-05 15:25:33.995784,2025-01-05 15:25:38.179422,0 days 00:00:04.183638,3,1,2.0,,,,,,,,,,,6.0,,,,,,,,15,45.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
483,483,0.8520514883346741,2025-01-05 15:25:38.179816,2025-01-05 15:25:41.544098,0 days 00:00:03.364282,2,2,1.0,,,,,,,,,,,,,,,,,,,45,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
484,484,0.7142154451549434,2025-01-05 15:25:41.544471,2025-01-05 15:25:45.681936,0 days 00:00:04.137465,3,1,1.0,,,,,,,,,,,12.0,,,,,,,,35,40.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
485,485,0.8430709802028006,2025-01-05 15:25:45.682339,2025-01-05 15:25:49.276293,0 days 00:00:03.593954,2,2,1.0,,,,,,,,,,,,,,,,,,,20,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
486,486,0.7838277123120683,2025-01-05 15:25:49.276666,2025-01-05 15:25:52.647786,0 days 00:00:03.371120,2,1,1.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
487,487,0.8084525680258043,2025-01-05 15:25:52.648162,2025-01-05 15:25:56.779160,0 days 00:00:04.130998,3,2,1.0,,,,,,,,,,,5.0,,,,,,,,50,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
488,488,0.6719047619047619,2025-01-05 15:25:56.779685,2025-01-05 15:26:02.818797,0 days 00:00:06.039112,1,8,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
489,489,0.7962264150943397,2025-01-05 15:26:02.819304,2025-01-05 15:26:06.165828,0 days 00:00:03.346524,2,1,1.0,,,,,,,,,,,,,,,,,,,35,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
490,490,0.7845709570957096,2025-01-05 15:26:06.166226,2025-01-05 15:26:11.143003,0 days 00:00:04.976777,4,2,1.0,,,,,,,,,,,1.0,7.0,,,,,,,55,40.0,,,,,,,,,,,10.0,60.0,,,,,,,COMPLETE
491,491,0.8107493707883413,2025-01-05 15:26:11.143455,2025-01-05 15:26:14.512963,0 days 00:00:03.369508,2,1,1.0,,,,,,,,,,,,,,,,,,,35,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
492,492,0.6419895154072369,2025-01-05 15:26:14.513362,2025-01-05 15:26:17.256506,0 days 00:00:02.743144,1,3,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
493,493,0.7781782437745741,2025-01-05 15:26:17.256862,2025-01-05 15:26:21.413336,0 days 00:00:04.156474,3,2,4.0,,,,,,,,,,,2.0,,,,,,,,35,40.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
494,494,0.7833441769681198,2025-01-05 15:26:21.413739,2025-01-05 15:26:24.832004,0 days 00:00:03.418265,2,1,7.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
495,495,0.7084889220811551,2025-01-05 15:26:24.832394,2025-01-05 15:26:29.271736,0 days 00:00:04.439342,3,2,1.0,,,,,,,,,,,8.0,,,,,,,,35,35.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
496,496,0.8107493707883413,2025-01-05 15:26:29.272140,2025-01-05 15:26:32.628436,0 days 00:00:03.356296,2,1,1.0,,,,,,,,,,,,,,,,,,,50,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
497,497,0.0,2025-01-05 15:26:32.628814,2025-01-05 15:27:04.385073,0 days 00:00:31.756259,19,1,5.0,10.0,1.0,10.0,15.0,6.0,7.0,10.0,10.0,7.0,,5.0,3.0,3.0,13.0,5.0,1.0,9.0,15.0,40,35.0,25.0,10.0,55.0,40.0,60.0,30.0,20.0,25.0,30.0,,20.0,50.0,5.0,10.0,20.0,50.0,45.0,5.0,COMPLETE
498,498,0.7801932367149759,2025-01-05 15:27:04.385926,2025-01-05 15:27:08.541044,0 days 00:00:04.155118,3,2,1.0,,,,,,,,,,,6.0,,,,,,,,35,40.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
499,499,0.8063963963963964,2025-01-05 15:27:08.541450,2025-01-05 15:27:10.854199,0 days 00:00:02.312749,1,2,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
500,500,0.7982300884955753,2025-01-05 15:27:10.854554,2025-01-05 15:27:14.225343,0 days 00:00:03.370789,2,1,1.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
501,501,0.49375769298399863,2025-01-05 15:27:14.225715,2025-01-05 15:27:18.925317,0 days 00:00:04.699602,3,3,13.0,,,,,,,,,,,4.0,,,,,,,,35,55.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
502,502,0.8198051948051948,2025-01-05 15:27:18.925716,2025-01-05 15:27:22.524735,0 days 00:00:03.599019,2,1,3.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
503,503,0.28284347231715656,2025-01-05 15:27:22.525118,2025-01-05 15:27:34.798954,0 days 00:00:12.273836,16,2,2.0,7.0,4.0,14.0,10.0,11.0,3.0,,,,,7.0,2.0,7.0,6.0,10.0,8.0,2.0,11.0,40,40.0,20.0,55.0,30.0,25.0,50.0,15.0,,,,,20.0,35.0,40.0,45.0,40.0,15.0,30.0,45.0,COMPLETE
504,504,0.8052277941658472,2025-01-05 15:27:34.799629,2025-01-05 15:27:38.151006,0 days 00:00:03.351377,2,1,2.0,,,,,,,,,,,,,,,,,,,55,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
505,505,0.4889285714285715,2025-01-05 15:27:38.151401,2025-01-05 15:27:43.544917,0 days 00:00:05.393516,4,13,1.0,,,,,,,,,,,3.0,8.0,,,,,,,20,40.0,,,,,,,,,,,15.0,5.0,,,,,,,COMPLETE
506,506,0.7558555627846454,2025-01-05 15:27:43.545495,2025-01-05 15:27:46.990169,0 days 00:00:03.444674,2,2,9.0,,,,,,,,,,,,,,,,,,,35,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
507,507,0.7889197608823777,2025-01-05 15:27:46.990663,2025-01-05 15:27:51.097922,0 days 00:00:04.107259,3,1,2.0,,,,,,,,,,,2.0,,,,,,,,40,45.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
508,508,0.8201680672268907,2025-01-05 15:27:51.098331,2025-01-05 15:27:53.195107,0 days 00:00:02.096776,1,2,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
509,509,0.7034968639917518,2025-01-05 15:27:53.195476,2025-01-05 15:27:57.309519,0 days 00:00:04.114043,3,1,3.0,,,,,,,,,,,5.0,,,,,,,,35,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
510,510,0.7802445302445302,2025-01-05 15:27:57.309917,2025-01-05 15:28:00.691301,0 days 00:00:03.381384,2,2,1.0,,,,,,,,,,,,,,,,,,,35,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
511,511,0.269969040247678,2025-01-05 15:28:00.691760,2025-01-05 15:28:05.397530,0 days 00:00:04.705770,11,1,1.0,9.0,,,,,,,,,,9.0,11.0,13.0,1.0,13.0,14.0,12.0,14.0,55,45.0,55.0,,,,,,,,,,50.0,20.0,55.0,30.0,25.0,30.0,35.0,20.0,COMPLETE
512,512,0.49853372434017595,2025-01-05 15:28:05.398117,2025-01-05 15:28:10.235226,0 days 00:00:04.837109,4,3,2.0,,,,,,,,,,,6.0,14.0,,,,,,,35,40.0,,,,,,,,,,,25.0,45.0,,,,,,,COMPLETE
513,513,0.8325958702064897,2025-01-05 15:28:10.235663,2025-01-05 15:28:13.601623,0 days 00:00:03.365960,2,1,4.0,,,,,,,,,,,,,,,,,,,35,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
514,514,0.8481053051455923,2025-01-05 15:28:13.602008,2025-01-05 15:28:18.024217,0 days 00:00:04.422209,3,2,2.0,,,,,,,,,,,1.0,,,,,,,,35,55.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
515,515,0.4280701754385965,2025-01-05 15:28:18.024620,2025-01-05 15:28:20.176617,0 days 00:00:02.151997,1,1,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
516,516,0.8161705551086083,2025-01-05 15:28:20.176972,2025-01-05 15:28:23.572408,0 days 00:00:03.395436,2,2,1.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
517,517,0.5314600448095594,2025-01-05 15:28:23.572781,2025-01-05 15:28:29.451105,0 days 00:00:05.878324,5,1,2.0,,,,,,,,,,,4.0,4.0,6.0,,,,,,45,45.0,,,,,,,,,,,15.0,30.0,25.0,,,,,,COMPLETE
518,518,0.7619073510221835,2025-01-05 15:28:29.451567,2025-01-05 15:28:31.624434,0 days 00:00:02.172867,1,2,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
519,519,0.7764519359145527,2025-01-05 15:28:31.624791,2025-01-05 15:28:35.334904,0 days 00:00:03.710113,2,9,1.0,,,,,,,,,,,,,,,,,,,35,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
520,520,0.7233968198497291,2025-01-05 15:28:35.335293,2025-01-05 15:28:39.811302,0 days 00:00:04.476009,3,7,3.0,,,,,,,,,,,3.0,,,,,,,,50,40.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
521,521,0.8558558558558559,2025-01-05 15:28:39.811700,2025-01-05 15:28:43.931331,0 days 00:00:04.119631,3,1,1.0,,,,,,,,,,,2.0,,,,,,,,35,60.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
522,522,0.7856459330143541,2025-01-05 15:28:43.931733,2025-01-05 15:28:49.142689,0 days 00:00:05.210956,4,1,1.0,,,,,,,,,,,2.0,1.0,,,,,,,35,35.0,,,,,,,,,,,20.0,10.0,,,,,,,COMPLETE
523,523,0.8159504265250281,2025-01-05 15:28:49.143124,2025-01-05 15:28:53.277625,0 days 00:00:04.134501,3,1,1.0,,,,,,,,,,,1.0,,,,,,,,55,60.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
524,524,0.7792574656981437,2025-01-05 15:28:53.278036,2025-01-05 15:28:57.404228,0 days 00:00:04.126192,3,1,1.0,,,,,,,,,,,2.0,,,,,,,,35,60.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
525,525,0.18544264976487423,2025-01-05 15:28:57.404632,2025-01-05 15:29:00.001626,0 days 00:00:02.596994,14,1,1.0,5.0,11.0,4.0,7.0,,,,,,,1.0,10.0,10.0,12.0,14.0,5.0,8.0,2.0,35,55.0,20.0,45.0,40.0,10.0,,,,,,,15.0,40.0,10.0,50.0,50.0,45.0,5.0,35.0,COMPLETE
526,526,0.8251247384516337,2025-01-05 15:29:00.002250,2025-01-05 15:29:04.138356,0 days 00:00:04.136106,3,1,1.0,,,,,,,,,,,2.0,,,,,,,,40,55.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
527,527,0.6172021077681455,2025-01-05 15:29:04.138826,2025-01-05 15:29:09.054431,0 days 00:00:04.915605,4,1,1.0,,,,,,,,,,,3.0,5.0,,,,,,,35,35.0,,,,,,,,,,,15.0,35.0,,,,,,,COMPLETE
528,528,0.7968960863697706,2025-01-05 15:29:09.054870,2025-01-05 15:29:13.171898,0 days 00:00:04.117028,3,1,1.0,,,,,,,,,,,3.0,,,,,,,,35,60.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
529,529,0.7892322549492998,2025-01-05 15:29:13.172318,2025-01-05 15:29:17.281378,0 days 00:00:04.109060,3,1,1.0,,,,,,,,,,,1.0,,,,,,,,35,60.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
530,530,0.7857142857142857,2025-01-05 15:29:17.281780,2025-01-05 15:29:20.645875,0 days 00:00:03.364095,2,1,1.0,,,,,,,,,,,,,,,,,,,40,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
531,531,0.5625210084033614,2025-01-05 15:29:20.646259,2025-01-05 15:29:25.705323,0 days 00:00:05.059064,4,1,1.0,,,,,,,,,,,4.0,12.0,,,,,,,35,40.0,,,,,,,,,,,15.0,55.0,,,,,,,COMPLETE
532,532,0.7968960863697706,2025-01-05 15:29:25.705752,2025-01-05 15:29:29.842764,0 days 00:00:04.137012,3,1,3.0,,,,,,,,,,,2.0,,,,,,,,35,60.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
533,533,0.7579649708090075,2025-01-05 15:29:29.843322,2025-01-05 15:29:33.222724,0 days 00:00:03.379402,2,1,1.0,,,,,,,,,,,,,,,,,,,55,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
534,534,0.5882208387942334,2025-01-05 15:29:33.223228,2025-01-05 15:29:37.712773,0 days 00:00:04.489545,4,1,14.0,,,,,,,,,,,3.0,2.0,,,,,,,20,35.0,,,,,,,,,,,15.0,25.0,,,,,,,COMPLETE
535,535,0.5697684578418524,2025-01-05 15:29:37.713231,2025-01-05 15:29:41.902308,0 days 00:00:04.189077,3,2,6.0,,,,,,,,,,,4.0,,,,,,,,25,40.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
536,536,0.8180841391850566,2025-01-05 15:29:41.902721,2025-01-05 15:29:45.269363,0 days 00:00:03.366642,2,1,3.0,,,,,,,,,,,,,,,,,,,40,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
537,537,0.6003850385038504,2025-01-05 15:29:45.269741,2025-01-05 15:29:47.541377,0 days 00:00:02.271636,1,1,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
538,538,0.8017857142857143,2025-01-05 15:29:47.541729,2025-01-05 15:29:51.696815,0 days 00:00:04.155086,3,2,1.0,,,,,,,,,,,1.0,,,,,,,,35,40.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
539,539,0.7753349915750622,2025-01-05 15:29:51.697227,2025-01-05 15:29:56.104504,0 days 00:00:04.407277,3,1,2.0,,,,,,,,,,,2.0,,,,,,,,45,35.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
540,540,0.769010160603081,2025-01-05 15:29:56.104914,2025-01-05 15:30:00.355376,0 days 00:00:04.250462,2,10,1.0,,,,,,,,,,,,,,,,,,,60,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
541,541,0.8644688644688645,2025-01-05 15:30:00.355824,2025-01-05 15:30:03.787837,0 days 00:00:03.432013,2,2,3.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
542,542,0.8557504873294347,2025-01-05 15:30:03.788252,2025-01-05 15:30:07.156297,0 days 00:00:03.368045,2,2,3.0,,,,,,,,,,,,,,,,,,,45,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
